PWS ID,lat,lng,FIPS
FL1370888,30.5743367000,-84.5929615000,12039
TX1630021,29.1268919000,-99.1677572000,48325
WA5338450,47.3645444000,-122.6011070000,53053
MS0490010,33.4820678000,-89.7281369000,28097
SD4600263,44.0805434000,-103.2310149000,46103
VA3149950,37.1134236000,-77.4013403000,51053
IA7383045,40.7667389000,-95.3761506000,19145
IN5245021,41.5434996000,-87.4703029000,18089
CA3710016,33.3764196000,-117.2511466000,06073
OK2007101,34.5028548000,-99.1409144000,40141
IL2030550,40.7961465000,-89.1973042000,17203
WA5322300,46.8673263000,-122.2665021000,53053
MA4197000,41.2708115000,-70.0264952000,25019
WI4050466,44.3149583000,-88.0974030000,55009
MO2024559,40.4091966000,-92.5676916000,29197
OH6300411,41.1381051000,-84.5805082000,39125
AL0000870,32.4302370000,-85.7077266000,01087
WI1140144,43.1438143000,-89.3511495000,55025
OH7400812,41.1219995000,-83.0157470000,39147
MO1010649,38.7875094000,-94.2693911000,29037
KY1130422,37.5467135000,-87.9839140000,21225
TX0020001,32.3187158000,-102.5457155000,48003
PA3540035,40.6900247000,-76.2623945000,42107
AZ0408020,35.1894430000,-114.0530065000,04015
KY1100944,36.8100425000,-87.1541675000,21219
TN0000541,35.6497909000,-88.1267024000,47039
WV3304707,39.0964950000,-79.6808960000,54093
NY5117671,40.6956552000,-73.3256753000,36103
AR0000432,35.6111908000,-90.3298218000,05111
NJ0264001,41.0145518000,-74.1269322000,34003
AZ0413025,34.7391876000,-112.0098791000,04025
ID5240012,42.8121244000,-114.8986690000,16047
TX1550024,31.3134942000,-97.2428986000,48309
IN5262003,37.9514447000,-86.7677663000,18123
MN1040014,47.7330101000,-94.5485790000,27007
AR0000202,35.5006417000,-94.0515919000,05033
LA1041003,32.2395474000,-91.5913872000,22041
IL0770200,37.8175505000,-89.2278613000,17077
CA1910052,34.0617365000,-118.0830047000,06037
AL0000556,31.1086113000,-87.0714298000,01053
IL1130800,40.6414237000,-88.7834001000,17113
MD0010011,39.6581424000,-78.9283570000,24001
VT0005106,44.9199496000,-71.6158911000,50009
TX1700133,29.7484861000,-95.4699173000,48201
AR0000158,35.4033912000,-90.7530619000,05037
LA1041002,32.0493225000,-91.6581797000,22041
OH5100414,40.5886699000,-83.1285242000,39101
OH4900812,39.7195054000,-83.2651926000,39097
MT0000253,48.3799643000,-114.1804038000,30029
CA1310004,32.7920000000,-115.5630514000,06025
TX1010422,29.7726138000,-95.5144930000,48201
LA1087001,29.9624820000,-89.9533441000,22087
MI0002385,43.1029061000,-82.4969331000,26147
LA1079012,31.1435182000,-92.7587591000,22079
MS0460005,31.2338839000,-89.8676377000,28091
PA2520033,41.3675908000,-75.0623947000,42103
MS0380009,32.4184448000,-88.5069868000,28075
TX0310006,26.2353516000,-97.5819319000,48061
MO5010175,37.0303327000,-93.4729712000,29043
PA7670085,39.8995444000,-76.6402452000,42133
VA1121643,37.1400000000,-80.5600000000,51750
ME0091670,43.7805622000,-70.1517427000,
TX0370028,31.9833422000,-95.0948252000,48073
CA1502320,35.5217431000,-118.9062794000,06029
CA1910006,33.3428193000,-118.3282279000,06037
KS2015903,38.3450104000,-98.2017268000,20159
SC0410004,34.5228881000,-82.4942948000,45007
IL0310180,41.8882266000,-87.9065098000,17031
WI2680233,43.1416437000,-88.2266434000,55133
WY5600220,43.5007599000,-110.8752112000,56039
WA5300250,48.7170574000,-122.2051584000,53073
MO3024090,37.9664227000,-92.9693565000,29029
MO5010734,37.1464398000,-92.7687818000,29225
IL0370550,41.9889173000,-88.6867538000,17037
LA1031008,31.9754450000,-93.9979678000,22031
FL3350842,28.9124933000,-81.8005724000,12069
GA1770015,31.7321156000,-84.1707423000,13177
TX0280013,29.8454994000,-97.8408364000,48055
TX0490018,33.6300000000,-97.1300000000,48097
WA5330848,47.6540456000,-118.1499730000,53043
LA1055035,30.0996471000,-91.9901206000,22055
WA5310800,45.5874666000,-122.4045037000,53011
AZ0407046,33.4334649000,-112.3278161000,04013
WV3303206,37.3973437000,-80.7992431000,54063
OH4700203,41.4531581000,-82.0080140000,39093
WA5309000,47.1631573000,-122.0267787000,53053
TX1470005,31.4110077000,-96.5722013000,48293
WI7720113,44.3472348000,-89.8738987000,55141
NJ0904001,40.7445526000,-74.1533563000,34017
MI0002260,42.5939168000,-86.1017009000,26005
OR4100278,45.4262617000,-117.2787816000,41063
UTAH25007,40.1149550000,-111.6549230000,49049
IA2417018,42.0683221000,-95.5916693000,19047
PA4110021,40.4311762000,-78.8722341000,42021
TN0000635,35.1225727000,-85.3438488000,47065
AL0001130,33.1227500000,-85.5697369000,01111
IA4721054,42.4891531000,-95.5450030000,19093
ND4500065,46.8852906000,-103.1996219000,38089
MS0800006,32.9923505000,-89.0661736000,28159
TX2210005,32.1348596000,-99.7498066000,48441
TX2490007,33.0534563000,-97.4719662000,48497
OR4100705,42.9509507000,-123.3642332000,41019
FL2160568,30.3378989000,-81.5925427000,12031
CA1910096,34.3792628000,-118.5473013000,06037
NC0190413,34.9102669000,-80.5216184000,37179
TX1740012,31.6424276000,-94.4141239000,48347
SC4210003,34.9400000000,-81.9300000000,45083
WI2410596,43.0615760000,-88.0062830000,55079
MS0610049,32.0906986000,-89.7684462000,28121
MA2185000,42.1415660000,-71.5192361000,25027
TX0540015,33.4764767000,-100.8556857000,48125
MI0005810,44.4983504000,-84.5919682000,26143
NH0921010,44.3879504000,-71.1727881000,33007
CA0710004,37.9318680000,-121.6957863000,06013
GA2070001,33.0342974000,-83.9382420000,13207
MN1820020,45.0313559000,-92.7929842000,27163
TN0000374,36.3828852000,-84.1199472000,47013
WA5384870,49.0001217000,-122.2648752000,53073
AZ0407409,33.2097490000,-111.6879640000,04013
NC0392045,35.7178049000,-78.9175088000,37183
MI0002980,47.1268714000,-88.5809563000,26061
CA3910018,37.7396513000,-121.4252227000,06077
TX2330006,29.3715860000,-100.7746224000,48465
MO4010640,37.1544946000,-90.6956749000,29223
NE3115702,41.8091217000,-103.5033687000,31157
PA7360128,40.1572068000,-76.1986595000,42071
WA5340950,47.7538939000,-122.2775707000,53033
IL1330150,38.3040553000,-89.9924223000,17133
OK3004104,35.7047891000,-96.7652994000,40081
AR0000358,33.2612392000,-93.8854591000,05091
MI0002020,42.5092039000,-84.6558140000,26045
MS0400001,32.7326356000,-89.5361825000,28079
IL1410450,41.9861410000,-89.5792782000,17141
LA1053005,30.0807640000,-92.6715308000,22053
OR4100704,44.9322825000,-123.2351038000,41053
IL0312640,41.9266405000,-87.8377842000,17031
KS2001523,37.9647365000,-97.1475347000,20015
OK1020420,36.1464769000,-96.1951320000,40143
IA6803010,41.0300078000,-92.8113070000,19135
OH3000111,40.1528489000,-81.5720650000,39059
MA4095000,41.6898739000,-71.1270268000,25005
MT0000157,47.5253971000,-111.2688226000,30013
ND4000277,48.8130569000,-100.0609678000,38079
TX1840049,33.6631622000,-95.4624548000,48277
PA5020053,40.5407639000,-79.7792366000,42003
DE0000565,39.2906671000,-75.6343727000,10001
LA1009008,31.0596333000,-92.1212363000,22009
LA1003002,30.8685260000,-92.7929262000,22003
MO5010040,36.9519990000,-92.6604457000,29067
CA2700773,36.8390905000,-121.6676847000,06053
IA5720010,42.2038829000,-91.5240561000,19113
VT0005070,44.3131169000,-73.0730298000,50007
GA1570001,34.2039970000,-83.4571057000,13157
NJ1023001,40.4078830000,-74.9782238000,34019
VA5147280,37.2426032000,-78.4605072000,51147
KS2004703,37.9230724000,-99.4098384000,20047
ID1110003,48.6913257000,-116.3163092000,16021
OK1010812,34.6434171000,-97.1644656000,40049
VT0005317,43.4032923000,-72.5796331000,50027
NJ1212001,40.4494047000,-74.4379073000,34023
NE3105305,41.4619485000,-96.7797515000,31053
IL1990500,37.8206052000,-88.9275695000,17199
OR4100925,44.4267860000,-124.0687302000,41041
MS0480007,33.7402250000,-88.4116881000,28095
NH1921020,43.5247240000,-72.2689474000,33019
IL1130350,40.5669788000,-88.6164508000,17113
NJ1330002,40.4031697000,-74.2296713000,34025
WA5395910,48.7454234000,-122.4425956000,53073
WA5366215,47.3292640000,-122.5801293000,53053
NY2902848,40.6599999000,-73.6500000000,36059
WI1110100,43.3138780000,-89.5265093000,55021
TX2200078,32.7376150000,-97.3840729000,48439
NC0144010,35.4887145000,-82.9887477000,37087
OK2000707,33.8339891000,-96.3911000000,40013
AZ0403008,35.1982836000,-111.6513020000,04005
CO0133700,39.2508229000,-106.2925238000,08065
OK2001610,34.7803469000,-98.2922730000,40031
IA4260097,42.5198868000,-93.2645741000,19083
OR4101109,44.0581728000,-121.3153096000,41017
MI0004450,41.9164343000,-83.3977101000,26115
KS2013910,38.6392734000,-95.6090009000,20139
NY5903154,41.2362191000,-73.7008551000,36119
OR4100184,42.5776364000,-121.8661258000,41035
AR0000434,35.6736895000,-90.5073285000,05111
GA2750002,31.0724085000,-84.0890659000,13275
NC0416015,34.7394328000,-76.7451950000,37031
NE3115703,41.9428801000,-103.8096301000,31157
NM3523728,34.0583995000,-106.8914159000,35053
LA1119016,32.5357073000,-93.4110049000,22119
NJ1103001,40.2155460000,-74.6049061000,34021
AZ0403018,35.0832326000,-111.6630914000,04005
MT0000335,46.5099225000,-114.0931588000,30081
IL0230150,39.3355924000,-87.8819761000,17023
MO3010240,38.3483636000,-92.5815759000,29131
CA3110010,39.1677134000,-120.1451812000,06061
ME0091410,43.4153780000,-70.7356619000,23031
WI7640114,46.0628500000,-89.0869730000,55125
WA5375300,47.0915558000,-117.5818643000,53075
IN5274002,38.1689415000,-86.9899966000,18147
OK3003201,35.2375883000,-96.2416731000,40063
TX2490004,33.2959463000,-97.7989236000,48497
OR4100959,45.1437310000,-122.8553724000,41047
AR0000491,34.6295373000,-92.4412674000,05119
WV3303404,38.2812203000,-80.8525981000,54067
NY4104503,42.6931351000,-73.3720549000,36083
AR0000348,36.0861870000,-93.7413032000,05087
CO0144005,40.2502582000,-103.7999509000,08087
MO3036050,38.1451896000,-92.6317667000,29029
IA2742076,40.7397240000,-93.7477217000,19053
ME0090440,45.0239180000,-69.2898156000,23019
MA1339000,42.1237206000,-72.4315860000,25013
MS0020005,34.7659252000,-88.5267170000,28003
PA4410175,41.2542459000,-76.9205199000,42081
OH6700512,40.7967244000,-81.5215093000,39151
MO3024491,37.8286516000,-92.2007227000,29169
OH3100012,39.1400554000,-84.7145760000,39061
IL0990800,41.3455892000,-88.8425769000,17099
OH2601011,41.5886629000,-83.8910534000,39051
FL1650514,30.0291195000,-84.3986166000,12129
IL0310390,41.6099709000,-87.5445302000,17031
IA3070078,43.4226192000,-95.1022313000,19059
ID7100039,43.4942822000,-112.0214347000,16019
MS0640011,31.8771037000,-89.9620250000,28127
TX2100003,31.9037814000,-94.3952022000,48419
CA0310002,38.3929675000,-120.8024357000,06005
NY4508373,43.0138761000,-73.6771662000,36091
PA5100049,40.6958996000,-80.0117254000,42019
CO0121950,39.0994223000,-104.8337879000,08041
CO0130035,39.7555430000,-105.2210997000,08059
GA0870000,30.7490815000,-84.4837998000,13087
CA3910015,37.8134216000,-121.2969674000,06077
TX0370024,31.8075240000,-95.3108440000,48073
KY0640257,38.1142544000,-82.6032119000,21127
PA5320034,40.6214551000,-79.1525349000,42063
NV0000088,41.9841401000,-114.6724061000,32007
CA5410024,35.8055077000,-119.1128936000,06107
TX0790085,30.7184289000,-95.5770370000,48471
MT0000240,46.4355120000,-109.8343499000,30107
MS0260015,33.1131833000,-90.0531408000,28051
WA5324163,47.0378741000,-122.9006951000,53067
TX0140019,30.8782423000,-97.4016697000,48027
MI0000740,42.2458690000,-84.4013462000,26075
WI6630257,43.6521958000,-90.3440178000,55123
WY5600032,42.7624668000,-104.4521747000,56027
MO1010118,38.2586347000,-94.3305059000,29013
KY1110019,36.8650496000,-87.8352950000,21221
CA4300542,37.1300000000,-121.6500000000,06085
KS2003101,38.1944667000,-95.7427641000,20031
NC0149030,35.7006921000,-80.8881295000,37097
PA1150051,40.0942664000,-75.9113306000,42029
AR0000249,35.8755504000,-91.7541859000,05063
IL1830800,40.3792031000,-87.6686342000,17183
OH2201111,41.6041026000,-82.7077354000,39043
TX1010118,29.9118885000,-95.0621512000,48201
IL0971550,42.3716881000,-88.0900815000,17097
AZ0413046,33.5079722000,-112.1012912000,04013
ND0200958,46.9233129000,-98.0031547000,38003
AL0001507,31.8295972000,-86.6177517000,01013
CA1110001,39.7473803000,-122.1963748000,06021
IN5233008,40.0572668000,-85.5371970000,18065
PA4110011,40.4822930000,-78.5516827000,42021
IL1730100,39.5225372000,-88.7536817000,17173
ME0091230,44.2236810000,-70.5133929000,23017
ID5070010,43.3076829000,-113.9447520000,16013
CA5410006,36.2030064000,-119.0881600000,06107
NY0400336,42.4892295000,-78.4808534000,36009
OH8703211,41.3747744000,-83.6513229000,39173
MA3305000,42.5039395000,-71.0723391000,25017
NM3532032,34.6458473000,-106.7175669000,35061
MT0000274,48.3882861000,-115.5559988000,30053
NJ1329001,40.4148300000,-74.2295891000,34025
MS0330009,31.5985012000,-89.8670229000,28065
PA5260034,40.1003509000,-79.8406010000,42051
NJ1533001,39.7878214000,-74.3352858000,34029
AZ0407154,33.3072204000,-112.5721881000,04013
AL0001209,33.6206452000,-86.1904324000,01115
OK3006110,34.9334298000,-95.7697131000,40121
IN5240001,39.0061650000,-85.6235796000,18079
PA7360001,40.2445761000,-76.0609476000,42071
CA3600008,34.3965399000,-117.1500048000,06071
MS0410024,34.3764923000,-88.6817201000,28081
PA1090084,40.3101063000,-75.1298939000,42017
IN5262001,37.9514447000,-86.7677663000,18123
NJ0329004,39.9720578000,-74.6829363000,34005
CT0860011,41.4281979000,-72.0845410000,09011
TX0130001,28.4008319000,-97.7483312000,48025
MO3024160,38.5000000000,-92.1500000000,29051
CO0119329,39.6469295000,-106.9517109000,08037
NC0145140,35.1500000000,-80.8800000000,37119
KY0910065,38.3120197000,-84.0274270000,21181
TX2200001,32.7353818000,-97.1101989000,48439
AR0000288,35.4406390000,-93.3879594000,05071
ID6030008,42.9207477000,-112.4660912000,16005
KY1180093,36.9486986000,-84.0968761000,21235
CA3010092,33.6682421000,-117.7659237000,06059
WI2410563,42.8886270000,-88.0384195000,55079
SC4010002,33.8768210000,-80.6928654000,45079
DE0000242,39.2081349000,-75.4577775000,10001
WA5312200,46.7162136000,-122.9542972000,53041
WI1110098,43.3844337000,-89.0451108000,55021
OK1021621,35.7975986000,-95.2505173000,40101
ND3800695,48.7633556000,-101.5132169000,38075
NH0301010,43.5911499000,-71.7367162000,33009
MO3010642,38.8747440000,-92.9115825000,29053
OH7803911,41.3906111000,-80.9734255000,39155
MN1620009,45.0655212000,-93.2018908000,27123
MS0580003,34.3531594000,-89.0231192000,28115
MD0090007,38.6095681000,-75.9470498000,24019
PA7220036,40.2382533000,-76.8201976000,42043
KY0780268,37.5697868000,-85.2527381000,21155
TX1840003,32.9659566000,-97.6836384000,48367
WV3305203,39.6445214000,-80.8575993000,54103
WA5303250,46.3393265000,-117.0482116000,53003
TX0030031,31.3374423000,-94.7235939000,48005
WI1110049,43.5377608000,-89.3001174000,55021
WV3300512,40.3275693000,-80.5959065000,54009
MS0560003,31.3493426000,-88.9400492000,28111
TX1010379,29.7457034000,-95.7405139000,48201
WA5329550,46.0645809000,-118.3430208000,53071
ME0091550,43.5417803000,-70.4450350000,23031
IN5268003,39.6136578000,-86.1066526000,18081
IA4155035,43.0069077000,-93.6029884000,19081
WI4710354,44.1108154000,-88.7126107000,55139
WV3301706,39.3956423000,-80.3000866000,54033
AZ0414004,32.6766818000,-114.3579131000,04027
AL0000772,33.9017738000,-88.1344776000,01075
IA0640030,41.9983294000,-92.1974065000,19011
IL0370350,41.9297510000,-88.8609238000,17037
IL1631300,38.4275499000,-89.9137140000,17163
AZ0413078,33.6500000000,-112.1000000000,04013
CA2710012,37.3456227000,-121.8847222000,06085
AZ0413059,34.5636358000,-111.8543178000,04025
SC2610011,33.8563886000,-78.6001482000,45051
MS0550005,30.6606803000,-89.6457042000,28109
NC0498020,35.7807120000,-78.1188808000,37127
WI2680228,42.9480628000,-88.2655845000,55133
SC3910006,34.6804760000,-82.8391552000,45077
ID7410013,43.6026976000,-111.1113318000,16081
NJ1205001,40.5684363000,-74.5384889000,34035
WV3301307,37.8017879000,-80.4456303000,54025
AL0001344,33.7306642000,-87.2844473000,01127
NC0446010,36.2868223000,-76.9846808000,37091
WV3301719,39.2009242000,-80.4042579000,54033
TX0840004,29.2999279000,-95.0390536000,48167
NH1841010,43.7551052000,-71.1529758000,33003
CA3110015,39.2268512000,-120.0818587000,06061
TX0960002,34.7247758000,-100.5340144000,48191
SC1620001,34.2998762000,-79.8761741000,45031
CA1910247,34.3792628000,-118.5473013000,06037
CA1910128,34.0870296000,-117.8868171000,06037
ID6040005,43.6221108000,-116.2381744000,16001
NE3115717,41.8263619000,-103.6577616000,31157
NE3120037,40.6993303000,-99.0816784000,31019
UTAH21013,38.7724673000,-112.0840943000,49041
UTAH06001,40.9215101000,-111.8687825000,49011
OR4100668,45.5507889000,-122.5057403000,41051
UTAH23004,40.5307776000,-112.2982800000,49045
LA1115065,31.0465776000,-93.2054396000,22115
MO1010685,39.2786220000,-93.9768876000,29177
WY5600029,41.3132407000,-105.5907938000,56001
ND4900482,47.4038683000,-97.0620308000,38097
TX0150138,29.3930129000,-98.2372329000,48029
TX2010002,32.2745983000,-94.9785515000,48401
MA4310000,41.7662580000,-70.7049520000,25023
NY1302778,42.0584242000,-73.9093003000,36027
OR4100055,46.1878841000,-123.8312534000,41007
TN0000069,36.0365080000,-86.7847457000,47037
FL4500784,26.5867358000,-80.0519859000,12099
IA9155083,41.2916612000,-93.4424347000,19181
CO0105900,37.3861271000,-102.2782394000,08009
MA2138000,42.1221817000,-71.5308508000,25027
CA1500296,35.2638398000,-118.9121033000,06029
AR0000597,35.2823079000,-91.3654063000,05147
OR4100816,45.3562638000,-122.8402122000,41067
LA1097014,30.5178960000,-92.1883222000,22097
TX1010715,29.7484861000,-95.4699173000,48201
WA5355250,47.3292640000,-122.5801293000,53053
TX1010418,29.5824916000,-95.2162283000,48201
WA5350700,47.5550628000,-122.5447139000,53035
NC0377015,34.9393201000,-79.7739457000,37153
PA4070030,40.3111875000,-78.3241795000,42013
AL0001044,31.7334888000,-87.2047082000,01099
PA7380028,40.3495367000,-76.2132824000,42075
WA5381080,47.5287132000,-121.8253906000,53033
OK1021603,36.2928692000,-95.1532966000,40097
IN5210011,38.3981216000,-85.7549640000,18019
TX1290004,32.4426403000,-96.2299771000,48257
NY4801188,42.3806287000,-76.8732921000,36097
OK3005105,35.6144445000,-95.5665569000,40101
WA5344240,46.5295517000,-122.4851112000,53041
VA2005160,37.7934585000,-79.9939463000,51580
AR0000393,33.7262253000,-93.4704521000,05099
AR0000574,36.0420248000,-94.2471515000,05143
AL0000537,32.5359683000,-85.8932923000,01051
TN0000576,35.3390001000,-84.6688348000,47107
AR0000239,34.5037004000,-93.0551795000,05051
OH4000411,38.8939645000,-82.5734950000,39079
NC0118010,35.7655407000,-81.3289397000,37035
OH6400003,39.6025696000,-82.0881995000,39127
AL0000925,34.2773200000,-87.8286423000,01093
MA4242000,42.0584412000,-70.1786425000,25001
IA7720051,41.6060873000,-93.7723600000,19153
IN5256003,40.7633727000,-87.2936327000,18111
RI1592021,41.8684902000,-71.3883751000,44007
CA0310004,38.4818531000,-120.8446590000,06005
SC4510001,33.5809988000,-79.9889654000,45089
AL0000606,34.3509298000,-87.7064180000,01059
TN0000095,36.2522766000,-85.9516540000,47159
FL3640286,29.0283180000,-81.3031179000,12127
WI1130241,43.0124984000,-89.2898397000,55025
NJ1516001,39.5928978000,-74.3822058000,34029
MO5010844,37.1464475000,-94.4630035000,29097
IL1170700,39.0722690000,-89.7273148000,17117
MO3024055,38.9516740000,-92.3325410000,29019
MS0590018,34.5200171000,-88.3821989000,28117
FL1300083,30.7918559000,-85.6796533000,12059
NC0377020,35.0712608000,-79.7614395000,37153
ME0091100,44.8557175000,-69.2444565000,23019
